PFAM_NAME	PFAM_ACC	PFAM_DESC	IS_DUF
BILBO1_N	PF18281	BILBO1 N-terminal domain	0
BilD_N	PF27312	BilD N-terminal domain	0
Bile_Hydr_Trans	PF04775	Acyl-CoA thioester hydrolase/BAAT N-terminal region	0
BILF1	PF25732	Gammaherpesvirus G-protein coupled receptor	0
Biliv-reduc_cat	PF09166	Biliverdin reductase, catalytic	0
BIM1-like_dom	PF20238	Copper acquisition factor BIM1-like	0
Bim_N	PF06773	Bim protein N-terminus	0
Bin2_C	PF21532	Bridging integrator 2, C-terminal tail	0
Bin3	PF06859	Bicoid-interacting protein 3 (Bin3)	0
Binary_toxB	PF03495	Clostridial binary toxin B/anthrax toxin PA Ca-binding domain	0
Binary_toxB_2	PF17475	Clostridial binary toxin B/anthrax toxin PA domain 2	0
Binary_toxB_3	PF17476	Clostridial binary toxin B/anthrax toxin PA domain 3	0
Bindin	PF02084	Bindin	0
BING4CT	PF08149	BING4CT (NUC141) domain	0
BioG	PF04301	Pimeloyl-ACP methyl esterase BioG	0
Biopterin_H	PF00351	Biopterin-dependent aromatic amino acid hydroxylase	0
BioS	PF27488	BioS helical-like domain	0
BioT2	PF15368	Spermatogenesis family BioT2	0
Biotin_carb_C	PF02785	Biotin carboxylase C-terminal domain	0
Biotin_carb_N	PF00289	Biotin carboxylase, N-terminal domain	0
Biotin_lipoyl	PF00364	Biotin-requiring enzyme	0
BioW	PF03744	6-carboxyhexanoate--CoA ligase	0
BioY	PF02632	BioY family	0
BipA_C	PF21018	TypA/BipA C-terminal domain	0
BiPBP_C	PF06832	Penicillin-Binding Protein C-terminus Family	0
BIR	PF00653	Inhibitor of Apoptosis domain	0
BIRC6	PF12356	Baculoviral IAP repeat-containing protein 6	0
Birna_RdRp_C	PF20489	Birnavirus RNA dependent RNA polymerase (VP1), C-terminal	0
Birna_RdRp_palm	PF04197	Birnavirus RNA dependent RNA polymerase (VP1), palm domain	0
Birna_VP1_thumb	PF20488	Birnavirus RNA dependent RNA polymerase (VP1), thumb domain	0
Birna_VP2	PF01766	Birnavirus VP2 protein	0
Birna_VP3	PF01767	Birnavirus VP3 protein	0
Birna_VP4	PF01768	Birnavirus VP4 protein	0
Birna_VP5	PF03042	Birnavirus VP5 protein	0
BIVM	PF28452	Basic immunoglobulin-like variable motif-containing protein	0
BIV_Env	PF05858	Bovine immunodeficiency virus surface protein (SU)	0
BKACE	PF05853	beta-keto acid cleavage enzyme	0
BKRF4	PF25695	Epstein-Barr virus BKRF4 histone binding protein	0
BK_channel_a	PF03493	Calcium-activated BK potassium channel alpha subunit	0
bL31_N	PF21492	Ribosomal protein L31p, N-terminal	0
bL9m_N	PF25131	Large ribosomal subunit protein bL9m N-terminal domain	0
BldD-like_C	PF21179	DNA-binding protein BldD-like, C-terminal domain	0
Ble-like_N	PF22677	Bleomycin resistance protein-like N-terminal	0
Bleomycin_resist_prot_dom	PF21629	Bleomycin resistance protein domain	0
Bles03	PF08939	Basophilic leukemia-expressed protein Bles03	0
BLF1	PF17752	Burkholderia lethal factor 1	0
BLH_phosphatase	PF04273	Beta-lactamase hydrolase-like protein, phosphatase-like domain	0
BLI1	PF17324	BLOC-1 interactor 1	0
BLIP	PF07467	Beta-lactamase inhibitor (BLIP)	0
BLM10_N	PF16547	Proteasome-substrate-size regulator, N-terminal	0
BLM_N	PF16202	N-terminal region of Bloom syndrome protein	0
Blo-t-5	PF11642	Mite allergen Blo t 5	0
BLOC1S3	PF15753	Biogenesis of lysosome-related organelles complex 1 subunit 3	0
BLOC1_2	PF10046	Biogenesis of lysosome-related organelles complex-1 subunit 2	0
Blr_divisome	PF24673	Divisome-associated membrane protein Blr family	0
BLTP1_C	PF25040	BLTP1-like family C-terminal region	0
BLTP1_M	PF25039	BLTP1-like family middle region	0
BLTP1_N	PF20413	BLTP1-like family N-terminal region	0
BLTP3A_B	PF24917	Bridge-like lipid transfer protein family member 3A/B	0
BLUF	PF04940	Sensors of blue-light using FAD	0
BLYB	PF05289	Borrelia hemolysin accessory protein	0
BMC	PF00936	BMC domain	0
bMERB_dom	PF12130	Bivalent Mical/EHBP Rab binding domain	0
BMF	PF15185	Bcl-2-modifying factor, apoptosis	0
BMFP	PF04380	Membrane fusogenic activity	0
bMG1	PF17970	Bacterial Alpha-2-macroglobulin MG1 domain	0
bMG10	PF17973	Bacterial Alpha-2-macroglobulin MG10 domain	0
bMG3	PF11974	Bacterial alpha-2-macroglobulin MG3 domain	0
bMG5	PF17972	Bacterial Alpha-2-macroglobulin MG5 domain	0
bMG6	PF17962	Bacterial macroglobulin domain 6	0
BmKX	PF09132	BmKX	0
Bmp	PF02608	ABC transporter substrate-binding protein PnrA-like	0
BMP2K_C	PF15282	BMP-2-inducible protein kinase C-terminus	0
BMT	PF12141	Beta-mannosyltransferases	0
Bmt2	PF11968	25S rRNA (adenine(2142)-N(1))-methyltransferase, Bmt2	0
BMT5-like	PF10354	rRNA (uridine-N3-)-methyltransferase BTM5-like	0
BNIP2	PF12496	Bcl2-/adenovirus E1B nineteen kDa-interacting protein 2	0
BNIP3	PF06553	BNIP3	0
BNLF2a	PF25740	EBV TAP inhibitor BNLF2a	0
BNR	PF02012	BNR/Asp-box repeat	0
BNR_2	PF13088	BNR repeat-like domain	0
BNR_3	PF13859	BNR repeat-like domain	0
BNR_4	PF15892	BNR repeat-containing family member	0
BNR_6	PF15899	BNR-Asp box repeat	0
BNR_assoc_N	PF14873	N-terminal domain of BNR-repeat neuraminidase	0
BNYVV_p31	PF04920	Beet necrotic yellow vein virus, p31	0
BNYVV_TGB3	PF06358	Beet necrotic yellow vein virus, movement protein TGB3	0
BOF	PF04076	Bacterial OB fold (BOF) protein	0
BofA	PF07441	SigmaK-factor processing regulatory protein BofA	0
BofC_C	PF08955	BofC C-terminal domain	0
BOFC_N	PF08977	Bypass of Forespore C, N terminal	0
BolA	PF01722	BolA-like protein	0
Bombesin	PF02044	Bombesin-like peptide	0
Bombinin	PF05298	Bombinin	0
Bombolitin	PF08096	Bombolitin family	0
BON	PF04972	BON domain	0
BON_like	PF21923	BON-like domain	0
BOP1NT	PF08145	BOP1NT (NUC169) domain	0
BORA_N	PF15280	Protein aurora borealis N-terminus	0
BORCS6	PF10157	BLOC-1-related complex sub-unit 6 C-terminal helix	0
BORCS7	PF16088	BLOC-1-related complex sub-unit 7	0
BORCS8	PF10167	BLOC-1-related complex sub-unit 8	0
Borealin	PF10512	Cell division cycle-associated protein 8	0
BORG_CEP	PF14957	Cdc42 effector	0
Borrelia_orfA	PF02414	Borrelia ORF-A	0
Borrelia_orfD	PF02999	Borrelia orf-D family	0
Borrelia_orfX	PF04160	Orf-X protein	0
Borrelia_P13	PF05628	Borrelia membrane protein P13	0
Borrelia_P83	PF05262	Borrelia P83/100 protein	0
Borrelia_REV	PF03978	Borrelia burgdorferi REV protein	0
BOS1_GOSR2_MEM11-like_N	PF27021	BOS1/GOSR2/MEM11, N-terminal domain	0
Bot1p	PF12298	Eukaryotic mitochondrial regulator protein	0
Botulinum_HA-17	PF05588	Clostridium botulinum HA-17 domain	0
Bowman-Birk_leg	PF00228	Bowman-Birk serine protease inhibitor family	0
BP28CT	PF08146	BP28CT (NUC211) domain	0
BP74_N	PF23621	BP74 N-terminal domain	0
BPA	PF10759	Bacterial proteasome activator	0
BPA_C	PF18040	beta porphyranase A C-terminal	0
BPD_transp_1	PF00528	Binding-protein-dependent transport system inner membrane component	0
BPD_transp_1_N	PF19300	Binding-prot-dependent transport system membrane comp, N-term	0
BPD_transp_2	PF02653	Branched-chain amino acid transport system / permease component	0
BphC_D1	PF22632	Dihydroxybiphenyl dioxygenase BphC D1	0
BphX	PF06139	BphX-like	0
bPH_1	PF08000	Bacterial PH domain	0
bPH_10	PF23494	YqeB-like bacterial PH domain	0
bPH_11	PF25362	Bacterial PH domain-like	0
bPH_2	PF03703	Bacterial PH domain	0
bPH_3	PF14470	Bacterial PH domain	0
bPH_4	PF06713	Bacterial PH domain	0
bPH_5	PF10882	Bacterial PH domain	0
bPH_6	PF10756	Bacterial PH domain	0
bPH_7	PF20794	Bacterial PH domain	0
bPH_8	PF23491	SunI-like bacterial PH domain	0
bPH_9	PF23492	Bacterial PH domain	0
BPL_C	PF02237	Biotin protein ligase C terminal domain	0
BPL_LplA_LipB	PF03099	Biotin/lipoate A/B protein ligase family	0
BPL_LplA_LipB_2	PF16917	Biotin/lipoate A/B protein ligase family	0
BPL_N	PF09825	Biotin-protein ligase, N terminal	0
bpMoxR	PF20030	MoxR domain in the MoxR-vWA-beta-propeller ternary systems	0
BPP1_LPA	PF25716	Late promoter-activating protein	0
BppL_N	PF18338	Lower baseplate protein N-terminal domain	0
BppU-like_C	PF21470	Minor structural protein 5-like, C-terminal domain	0
BppU_IgG	PF18667	Baseplate upper protein immunoglobulin like domain	0
BppU_N	PF10651	BppU N-terminal domain	0
BPS	PF08947	BPS (Between PH and SH2)	0
BPS1	PF03087	Protein BPS1	0
BpsA_C	PF01861	Branched-chain polyamine synthase A C-terminal domain	0
BPTA	PF17044	Borrelial persistence in ticks protein A	0
BPTI_nem	PF25315	BPTI-like like domain	0
BpuJI_N	PF11564	Restriction endonuclease BpuJI - N terminal	0
BpuSI_N	PF15516	BpuSI N-terminal domain	0
BpuSI_TRD	PF22008	Restriction endonuclease BpuSI, specificity domain	0
bpX0	PF19915	MoxR-vWA-beta-propeller ternary system domain bpX0	0
bpX1	PF19917	MoxR-vWA-beta-propeller ternary system domain bpX1	0
bpX2	PF19918	MoxR-vWA-beta-propeller ternary system domain bpX2	0
bpX3	PF19919	MoxR-vWA-beta-propeller ternary system domain bpX3	0
bpX4	PF19920	MoxR-vWA-beta-propeller ternary system domain bpX4	0
bpX5	PF19921	MoxR-vWA-beta-propeller ternary system domain bpX5	0
bpX6	PF19922	MoxR-vWA-beta-propeller ternary system domain bpX6	0
Bradykinin	PF06753	Bradykinin	0
Branch	PF02485	Core-2/I-Branching enzyme	0
Branch_AA_trans	PF05525	Branched-chain amino acid transport protein	0
BRANT	PF28279	BRANT-like	0
BRAP2	PF07576	BRCA1-associated protein 2	0
BRAT1	PF28344	Integrator complex assembly factor BRAT1	0
Bravo_FIGEY	PF13882	Bravo-like intracellular region	0
BRCA-2_helical	PF09169	BRCA2, helical	0
BRCA-2_OB1	PF09103	BRCA2, oligonucleotide/oligosaccharide-binding, domain 1	0
BRCA-2_OB3	PF09104	BRCA2, oligonucleotide/oligosaccharide-binding, domain 3	0
BRCA2	PF00634	BRCA2 repeat	0
BRCA2DBD_OB2	PF21318	BRCA2, OB2	0
BRCA2_TR2	PF22687	BRCA2 TR2 domain	0
BRCC36_C	PF18110	BRCC36 C-terminal helical domain	0
BRCT	PF00533	BRCA1 C Terminus (BRCT) domain	0
BRCT_2	PF16589	BRCT domain	0
BRCT_3	PF18428	BRCA1 C Terminus (BRCT) domain	0
BRCT_assoc	PF12820	Serine-rich domain associated with BRCT	0
BRCT_TopB1_SLF1	PF23294	TopBP1/SLF1, BRCT domain	0
BRD4_CDT	PF17105	C-terminal domain of bromodomain protein 4	0
BRE	PF06113	Brain and reproductive organ-expressed protein (BRE)	0
BRE1	PF08647	BRE1 E3 ubiquitin ligase	0
BRE1B	PF26052	BRE1B-like domain	0
BRE4	PF10334	Brefeldin A-sensitivity protein 4-like domain	0
BREX_BrxC_4th	PF25796	BREX ATP-binding protein BrxC 4th domain with six-stranded beta sheet	0
BREX_BrxC_helical	PF25792	BREX ATP-binding protein BrxC alpha helical domain	0
BREX_PglY_5th	PF26381	BREX System ATPase PglY protein 5th domain	0
BREX_PglY_6th	PF26382	BREX System ATPase PglY protein 6th domain	0
BRF1	PF07741	Brf1-like TBP-binding domain	0
BRF2-like_C_cyclin_rpt	PF21886	BRF2-like, C-terminal cyclin repeat	0
BRI3	PF10164	Brain protein I3	0
BRI3BP	PF14965	Negative regulator of p53/TP53	0
BRICHOS	PF04089	BRICHOS domain	0
BRINP_C	PF19052	BRINP C-terminal domain	0
BRISC_FAM175B_helical	PF22299	BRISC complex subunit FAM175B, helical domain	0
Brix	PF04427	Brix domain	0
BRK	PF07533	BRK domain	0
BrkDBD	PF09607	Brinker DNA-binding domain	0
Brme1	PF15710	Break repair meiotic recombinase recruitment factor 1	0
BrnA_antitoxin	PF14384	BrnA antitoxin of type II toxin-antitoxin system	0
BrnT_toxin	PF04365	Ribonuclease toxin, BrnT, of type II toxin-antitoxin system	0
Bro-N	PF02498	BRO family, N-terminal domain	0
BRO1	PF03097	BRO1-like domain	0
BROMI	PF14961	Broad-minded protein central region	0
BROMI_C	PF23440	Broad-minded protein Rab TBC domain	0
BROMI_N	PF23431	Broad-minded protein N-terminal domain	0
Bromodomain	PF00439	Bromodomain	0
Bromo_coat	PF01318	Bromovirus coat protein	0
Bromo_MP	PF01573	Bromovirus movement protein	0
Bromo_TP	PF07524	Bromodomain associated	0
Bromo_TP_like	PF17027	Histone-fold protein	0
BRR2_plug	PF21188	Pre-mRNA-splicing helicase BRR2 plug domain	0
Brr6_like_C_C	PF10104	Di-sulfide bridge nucleocytoplasmic transport domain	0
Brucella_OMP2	PF05244	Brucella outer membrane protein 2	0
BRWD1_N	PF25437	BRWD1-like, N-terminal domain	0
BRWD_AD	PF25313	BRWD/PHIP ancillary domain-like domain	0
BRX	PF08381	Transcription factor regulating root and shoot growth via Pin3	0
BrxA	PF08849	BrxA	0
BrxB	PF08747	BREX protein BrxB	0
BrxC	PF11009	Monothiol bacilliredoxin BrxC	0
BrxC_7th	PF27212	BrxC seventh domain	0
BrxC_BrxD	PF10923	BREX system ATP-binding protein BrxC/D	0
BrxC_helical	PF27153	BrxC C-terminal alpha-helical domain	0
BrxE	PF26412	BrxE family protein	0
BrxL_ATPase	PF13337	Lon-like protease BrxL-like, ATPase domain	0
BrxL_N	PF20442	BREX system Lon protease-like protein BrxL N-terminal	0
BrxR_CTD	PF26107	BrxR transcriptional regulator, C-terminal dimerization domain	0
BRX_assoc	PF16627	Unstructured region between BRX_N and BRX domain	0
BRX_N	PF13713	Transcription factor BRX N-terminal domain	0
BsaP	PF26519	Biotin synthase auxiliary protein family	0
BscB_a-b	PF20916	Cellulose Synthase Subunit B, alpha-beta domain	0
BSD	PF03909	BSD domain	0
BSD2_CRD	PF25436	BSD2 cysteine rich domain	0
Bse634I	PF07832	Cfr10I/Bse634I restriction endonuclease	0
BSH_ALG44	PF25964	ALG44, barrel-sandwich hybrid domain	0
BSH_CusB	PF25919	CusB, barrel-sandwich hybrid domain	0
BSH_CzcB	PF25973	CzcB-like, barrel-sandwich hybrid domain	0
BSH_Fcp1	PF26077	Fcp1 barrel-sandwich hybrid domain	0
BSH_LcnD	PF25935	LcnD-like, barrel-sandwich hybrid domain	0
BSH_RND	PF25917	RND MFP, barrel-sandwich hybrid domain	0
BSH_RND_rel	PF26018	RND related, barrel-sandwich hybrid domain	0
BSH_YhbJ	PF25997	YhbJ, barrel-sandwich hybrid domain	0
BSH_YknX	PF25984	YknX, barrel-sandwich hybrid domain	0
BslA	PF17735	Biofilm surface layer A	0
BSMAP	PF12280	Brain specific membrane anchored protein	0
BsNagA_N	PF22644	BsNagA composite domain	0
BSP	PF04450	Peptidase of plants and bacteria	0
BspA_v	PF18220	Adhesin BspA variable domain	0
BSP_II	PF05432	Bone sialoprotein II (BSP-II)	0
BssB_TutG	PF18512	Benzylsuccinate synthase beta subunit	0
BssC_TutF	PF08201	BssC/TutF protein	0
BssS	PF13991	BssS protein family	0
BST2	PF16716	Bone marrow stromal antigen 2	0
BstA_C	PF26567	BstA C-terminal domain	0
BsuBI_PstI_RE	PF06616	BsuBI/PstI restriction endonuclease domain	0
BsuBI_PstI_RE_N	PF17728	BsuBI/PstI restriction endonuclease HTH domain	0
BsuPI	PF12690	Intracellular proteinase inhibitor	0
BT1	PF03092	BT1 family	0
BT4734-like_N	PF08800	BT4734-like, N-terminal domain	0
BTAD	PF03704	Bacterial transcriptional activator domain	0
BTB	PF00651	BTB/POZ domain	0
BTB-POZ_ANK-like	PF25553	BTB/POZ Ankyrin-like repeat	0
BTBD16_C	PF21059	BTB/POZ domain-containing protein 16, C-terminal domain	0
BTBD8_C	PF15363	BTB/POZ domain-containing protein 8, C-terminal	0
BTB_2	PF02214	BTB/POZ domain	0
BTB_3	PF16017	BTB/POZ domain	0
BTB_BTBDG	PF23998	BTBDG BTB/POZ domain	0
BTB_KLHL33	PF21536	Kelch-like protein 33-like, BTB/POZ domain	0
BTB_SANBR	PF11822	SANT and BTB domain regulator of CSR, BTB domain	0
BTD	PF09270	Beta-trefoil DNA-binding domain	0
BTG	PF07742	BTG family	0
BtgE_N	PF28457	Probable beta-glucosidase btgE N-terminalo domain	0
BTHB	PF18410	Basic tilted helix bundle domain	0
BTH_I2711-like	PF21627	Uncharacterized protein BTH_I2711-like	0
BTK	PF00779	BTK motif	0
BTP	PF05232	Chlorhexidine efflux transporter	0
BtpA	PF03437	BtpA family	0
BTRD1	PF17660	Polyglycine hydrolase-like, structural repeat	0
BtrH_N	PF14399	Butirosin biosynthesis protein H, N-terminal	0
BTV_NS2	PF04514	Bluetongue virus non-structural protein NS2	0
Btz	PF09405	CASC3/Barentsz eIF4AIII binding	0
BT_2262-like_C	PF16404	BT_2262-like, C-terminal domain	0
BT_3044-like_C	PF14274	BT_3044-like, C-terminal	0
BT_3535-like	PF22095	BT_3535-like	0
BT_3657-like_N	PF22847	Arabinosidase BT_3657-like, N-terminal	0
BT_3987-like_N	PF08522	BT_3987-like, N-terminal domain	0
BT_4170-like_C	PF16380	Rhamnogalacturonan lyase BT_4170-like, C-terminal	0
BT_MCC_alpha	PF21139	Methylcrotonyl-CoA carboxylase, alpha-subunit, BT domain	0
Bt_P21	PF05560	Bacillus thuringiensis P21 molecular chaperone protein	0
Bubble	PF09227	Bubble protein	0
BubE	PF20137	Bacterial ubiquitination-like system serine protease (BubE)	0
Bud13	PF09736	Pre-mRNA-splicing factor of RES complex	0
BUD22	PF09073	BUD22	0
BUD31	PF01125	Pre-mRNA-splicing factor BUD31	0
Bud3_N	PF12015	Bud3, N-terminal	0
BufA1	PF10048	BufA1 family periplasmic bufferin-type metallophore	0
Bul1_C	PF04426	Bul1 C terminus	0
Bul1_N	PF04425	Bul1 N terminus	0
Bundlin	PF05307	Bundlin	0
Bunya_G1	PF03557	Bunyavirus glycoprotein G1	0
Bunya_G2	PF03563	Bunyavirus glycoprotein G2	0
Bunya_NS-S	PF01104	Bunyavirus non-structural protein NS-s	0
Bunya_nucleocap	PF00952	Bunyavirus nucleocapsid (N) protein	0
Bunya_RdRp	PF04196	Bunyavirus RNA dependent RNA polymerase	0
BURP	PF03181	BURP domain	0
But2	PF09792	Ubiquitin 3 binding protein But2 C-terminal domain	0
BV97_02767	PF28289	BV97_02767-like	0
bVLRF1	PF18826	Bacteroidetes VLRF1 release factor	0
BVU_2266-like	PF22054	BVU_2266-like	0
BW3TFN	PF25691	Baseplate wedge 3 tail fiber network component	0
Bys1	PF04681	Blastomyces yeast-phase-specific protein	0
Bystin	PF05291	Bystin	0
bZIP_1	PF00170	bZIP transcription factor	0
bZIP_2	PF07716	Basic region leucine zipper	0
bZIP_C	PF12498	Basic leucine-zipper C terminal	0
bZIP_Maf	PF03131	bZIP Maf transcription factor	0
BZP1_C	PF27643	BZIP transcription factor 1 C-terminal domain	0
B_anthracis_pXO2_26	PF27053	Bacillus anthracis plasmid pXO2 protein 26	0
B_lactamase-like_C	PF21221	Metallo-beta-lactamase-like, C-terminal domain	0
B_lectin	PF01453	D-mannose binding lectin	0
B_solenoid_dext	PF18841	Beta solenoid repeat from Dextranase	0
B_solenoid_ydck	PF18836	YdcK Beta solenoid repeat	0
C-C_Bond_Lyase	PF15617	C-C_Bond_Lyase of the TIM-Barrel fold	0
C-JID	PF20160	C-JID domain	0
c-SKI_SMAD_bind	PF08782	c-SKI Smad4 binding domain	0
C1-like_CT	PF22926	C1 domain-like, C-terminal	0
C1-set	PF07654	Immunoglobulin C1-set domain	0
C12orf66_like	PF09404	KICSTOR complex C12orf66 like	0
C13orf46-like	PF27972	Uncharacterized protein C13orf46-like	0
C14orf132	PF28562	C14orf132	0
C160412_helical	PF27955	C1604.12 helical domain	0
C166	PF17615	Uncharacterized protein C-166	0
C19orf12	PF20721	C19orf12-like protein	0
C19orf84	PF17703	piRNA-mediated silencing protein C19orf84	0
C1orf162	PF27946	Transmembrane protein C1orf162	0
C1ORF64	PF15547	Steroid receptor-associated and regulated protein	0
C1q	PF00386	C1q domain	0
C1_1	PF00130	Phorbol esters/diacylglycerol binding domain (C1 domain)	0
C1_2	PF03107	C1 domain	0
C1_4	PF07975	TFIIH C1-like domain	0
C1_PlyCB	PF20821	Streptococcus virus C1, PlyCB	0
C2	PF00168	C2 domain	0
C2-C2_1	PF11618	First C2 domain of RPGR-interacting protein 1	0
C2-set	PF05790	Immunoglobulin C2-set domain	0
C2-set_2	PF08205	CD80-like C2-set immunoglobulin domain	0
C2-set_3	PF22705	Butyrophilin subfamily 3 member A2-like, Ig-C domain	0
C2185-like_N	PF22674	C2185-like, N-terminal	0
C21orf140-like	PF27940	Uncharacterized protein C21orf140-like	0
C23H4_16c_N	PF27642	Uncharacterized protein C23H4.16c N-terminal domain	0
C24B10_03	PF27815	C24B10.03	0
C27D6_3-like	PF27971	Uncharacterized protein C27D6.3-like	0
C2c1_helical	PF22172	CRISPR-associated endonuclease C2c1 second helical domain	0
C2c1_helical_1st	PF22202	CRISPR-associated endonuclease C2c1 first helical domain	0
C2c1_Nuc-II	PF22077	CRISPR-associated endonuclease C2c1 Nuc-II domain	0
C2c1_RuvC-like	PF22126	C2c1 CRISPR-Cas endonuclease, RuvC-like domain	0
C2c1_WED-II	PF22204	CRISPR-associated endonuclease C2c1, wedge domain, second region	0
C2CD5_C	PF23128	C2CD5, C-terminal domain	0
C2CH-3rd_BIRD-IDD	PF22995	BIRD-IDD transcription factor, third C2HC zinc finger	0
C2CH-4th_BIRD-IDD	PF22992	BIRD-IDD transcription factor, fourth C2HC zinc finger	0
C2H2-2nd_BIRD-IDD	PF22996	BIRD-IDD transcription factor, second C2H2 zinc finger	0
C2H2-zf_KIN17	PF25095	KIN17 C2H2-type zinc finger domain	0
C2H2_ASCIZ	PF24757	ASCIZ first and second C2H2 zinc finger domains	0
C2H2_ASCIZ_4th	PF24761	ASCIZ forth C2H2 zinc finger domain	0
C2HC_ASCIZ	PF24759	ASCIZ third C2HC zinc finger domain	0
C2orf42_C	PF26708	C2orf42 C-terminal domain	0
C2orf69	PF10561	C2orf69	0
C2_C2CD3_N	PF25339	N-terminal C2 domain of C2CD3 protein	0
C2_CAPS	PF25341	C2 domain of CAPS protein	0
C2_DCK_4th	PF25338	Fourth C2 domain of dock-like protein	0
C2_GDE1	PF25329	GDE1-like C2 domain	0
C2_GRDP	PF25334	C2 domain of glycine-rich domain-containing protein	0
C2_ITFG1	PF23122	ITFG1, C2 domain	0
C2_Mug190_3rd	PF25331	Third C2 domain of meiotically up-regulated Mug190 protein	0
C2_nem	PF25330	Nematode specific C2 domain	0
C2_N_APX	PF25337	N-terminal C2 domain of anterior pharynx excess proteins	0
C2_PACS_N	PF25332	N-terminal C2 domain of phosphofurin acidic cluster sorting protein	0
C2_SHIP1-2_2nd	PF24147	SHIP1/2 second C2 domain	0
C2_SHIP1-2_first	PF24150	SHIP1/2 first C2 domain	0
C2_SYDE	PF25336	C2 domain of synapse defective Rho GAP protein	0
C2_TCB1	PF24920	Tricalbin-1-like, C2 domain	0
C3H7_08c_C	PF28569	C3H7.08c C-terminal domain	0
C3orf18_N	PF27898	C3orf18, N-terminal domain	0
C3orf22	PF27948	Uncharacterized protein C3orf22	0
C3orf49	PF28264	C3orf49-like	0
C3_CUB1	PF21406	Complement component 3, CUB domain, first segment	0
C3_CUB2	PF21308	Complement component 3, CUB domain, second segment	0
C4	PF01413	C-terminal tandem repeated domain in type 4 procollagen	0
C4bp_oligo	PF18453	Oligomerization domain of C4b-binding protein alpha	0
C4_MG1	PF21145	Complement C4, MG1 domain	0
C5-epim_C	PF06662	D-glucuronyl C5-epimerase C-terminus	0
C5HCH	PF17982	NSD Cys-His rich domain	0
C5orf34-like_N	PF15025	C5orf34-like, N-terminal	0
C5orf34_2nd	PF22833	C5orf34-like, second domain	0
C5orf34_C	PF15016	C5orf34 C-terminal domain	0
C5_CUB	PF21309	Complement component 5, CUB domain	0
C6	PF01681	C6 domain	0
C613_03_C	PF27909	C613.03 C-terminal domain	0
C6orf89_N	PF28222	Bombesin receptor-activated protein C6orf89 N-terminal domain	0
C6_DPF	PF10170	CDPF1	0
C7_FIM2_N	PF21284	Complement component C7, FIM2 N-terminal	0
C8	PF08742	C8 domain	0
C8-3_MUC4	PF23263	Mucin-4-like C8-3 domain	0
C9orf72-like	PF15019	C9orf72-like protein family	0
